#year,month,day,lat,lon,frph,instrument
2023,4,5,46.58,132.24,15.96,AHI Himawari-9
2023,4,5,46.56,123.18,24.35,AHI Himawari-9
2023,4,5,46.56,123.2,24.35,AHI Himawari-9
2023,4,5,46.56,126.28,2.18,AHI Himawari-9
2023,4,5,46.56,126.84,5.52,AHI Himawari-9
2023,4,5,46.56,126.86,5.52,AHI Himawari-9
2023,4,5,46.56,127.12,16.06,AHI Himawari-9
2023,4,5,46.56,127.14,16.06,AHI Himawari-9
2023,4,5,46.56,127.38,7.4,AHI Himawari-9
2023,4,5,46.56,127.4,7.4,AHI Himawari-9
2023,4,5,46.56,127.42,7.57,AHI Himawari-9
2023,4,5,46.56,131.9,18.28,AHI Himawari-9
2023,4,5,46.56,131.92,18.28,AHI Himawari-9
2023,4,5,46.56,132.24,15.96,AHI Himawari-9
2023,4,5,46.56,132.26,15.96,AHI Himawari-9
2023,4,5,46.54,125.64,21.79,AHI Himawari-9
2023,4,5,46.54,126.28,7.5,AHI Himawari-9
2023,4,5,46.54,127.14,15.69,AHI Himawari-9
2023,4,5,46.54,127.16,11.12,AHI Himawari-9
2023,4,5,46.54,127.18,11.12,AHI Himawari-9
2023,4,5,46.54,127.4,7.4,AHI Himawari-9
2023,4,5,46.54,127.42,7.57,AHI Himawari-9
2023,4,5,46.54,129.8,4.06,AHI Himawari-9
2023,4,5,46.54,129.82,4.06,AHI Himawari-9
2023,4,5,46.54,129.9,23.53,AHI Himawari-9
2023,4,5,46.54,129.96,21.18,AHI Himawari-9
2023,4,5,46.54,131.86,47.06,AHI Himawari-9
2023,4,5,46.54,131.88,29.19,AHI Himawari-9
2023,4,5,46.54,131.92,40.03,AHI Himawari-9
2023,4,5,46.54,132.2,9.82,AHI Himawari-9
2023,4,5,46.54,132.22,10.78,AHI Himawari-9
2023,4,5,46.54,132.24,14.83,AHI Himawari-9
2023,4,5,46.54,132.26,14.83,AHI Himawari-9
2023,4,5,46.54,132.28,8.15,AHI Himawari-9
2023,4,5,46.54,132.48,17.49,AHI Himawari-9
2023,4,5,46.54,132.5,15.24,AHI Himawari-9
2023,4,5,46.52,126.28,7.5,AHI Himawari-9
2023,4,5,46.52,126.34,3.61,AHI Himawari-9
2023,4,5,46.52,127.14,15.69,AHI Himawari-9
2023,4,5,46.52,127.16,11.12,AHI Himawari-9
2023,4,5,46.52,127.18,11.12,AHI Himawari-9
2023,4,5,46.52,129.52,40.1,AHI Himawari-9
2023,4,5,46.52,129.72,9.96,AHI Himawari-9
2023,4,5,46.52,129.8,4.06,AHI Himawari-9
2023,4,5,46.52,129.82,4.06,AHI Himawari-9
2023,4,5,46.52,129.9,23.53,AHI Himawari-9
2023,4,5,46.52,129.92,21.11,AHI Himawari-9
2023,4,5,46.52,129.94,21.11,AHI Himawari-9
2023,4,5,46.52,129.96,21.18,AHI Himawari-9
2023,4,5,46.52,131.78,22.92,AHI Himawari-9
2023,4,5,46.52,131.86,59.03,AHI Himawari-9
2023,4,5,46.52,132.2,9.82,AHI Himawari-9
2023,4,5,46.52,132.22,10.78,AHI Himawari-9
2023,4,5,46.52,132.24,10.78,AHI Himawari-9
2023,4,5,46.52,132.26,14.83,AHI Himawari-9
2023,4,5,46.52,132.28,8.15,AHI Himawari-9
2023,4,5,46.52,132.48,17.49,AHI Himawari-9
2023,4,5,46.52,132.5,15.24,AHI Himawari-9
2023,4,5,46.5,123.18,22.85,AHI Himawari-9
2023,4,5,46.5,129.54,40.1,AHI Himawari-9
2023,4,5,46.5,129.72,9.96,AHI Himawari-9
2023,4,5,46.5,129.74,9.96,AHI Himawari-9
2023,4,5,46.5,129.76,12.07,AHI Himawari-9
2023,4,5,46.5,129.8,98.38,AHI Himawari-9
2023,4,5,46.5,129.82,70.79,AHI Himawari-9
2023,4,5,46.5,129.84,18.65,AHI Himawari-9
2023,4,5,46.5,129.86,18.65,AHI Himawari-9
2023,4,5,46.5,129.9,83.2,AHI Himawari-9
2023,4,5,46.5,129.92,43.24,AHI Himawari-9
2023,4,5,46.5,129.94,43.24,AHI Himawari-9
2023,4,5,46.5,129.96,66.77,AHI Himawari-9
2023,4,5,46.5,131.66,9.75,AHI Himawari-9
2023,4,5,46.5,131.76,20.43,AHI Himawari-9
2023,4,5,46.5,131.78,22.92,AHI Himawari-9
2023,4,5,46.5,131.86,59.03,AHI Himawari-9
2023,4,5,46.5,131.88,59.03,AHI Himawari-9
2023,4,5,46.5,132.2,12.48,AHI Himawari-9
2023,4,5,46.48,123.04,30.11,AHI Himawari-9
2023,4,5,46.48,123.06,30.11,AHI Himawari-9
2023,4,5,46.48,123.18,28.99,AHI Himawari-9
2023,4,5,46.48,123.2,25.64,AHI Himawari-9
2023,4,5,46.48,126.78,6.96,AHI Himawari-9
2023,4,5,46.48,129.68,3.24,AHI Himawari-9
2023,4,5,46.48,129.74,5.01,AHI Himawari-9
2023,4,5,46.48,129.76,8.9,AHI Himawari-9
2023,4,5,46.48,129.78,8.9,AHI Himawari-9
2023,4,5,46.48,129.8,75.53,AHI Himawari-9
2023,4,5,46.48,129.82,28.64,AHI Himawari-9
2023,4,5,46.48,129.84,12.04,AHI Himawari-9
2023,4,5,46.48,129.86,12.04,AHI Himawari-9
2023,4,5,46.48,129.88,7.54,AHI Himawari-9
2023,4,5,46.48,129.9,13.23,AHI Himawari-9
2023,4,5,46.48,129.92,13.23,AHI Himawari-9
2023,4,5,46.48,129.94,82.32,AHI Himawari-9
2023,4,5,46.48,130,5.08,AHI Himawari-9
2023,4,5,46.48,131.72,13.13,AHI Himawari-9
2023,4,5,46.48,131.74,13.13,AHI Himawari-9
2023,4,5,46.48,131.76,45.8,AHI Himawari-9
2023,4,5,46.48,131.78,37,AHI Himawari-9
2023,4,5,46.48,131.8,37,AHI Himawari-9
2023,4,5,46.48,131.82,10.95,AHI Himawari-9
2023,4,5,46.46,123.04,30.11,AHI Himawari-9
2023,4,5,46.46,123.06,30.11,AHI Himawari-9
2023,4,5,46.46,123.2,28.92,AHI Himawari-9
2023,4,5,46.46,124.1,21.72,AHI Himawari-9
2023,4,5,46.46,124.12,21.72,AHI Himawari-9
2023,4,5,46.46,124.14,14.63,AHI Himawari-9
2023,4,5,46.46,126.7,22.27,AHI Himawari-9
2023,4,5,46.46,126.72,14.97,AHI Himawari-9
2023,4,5,46.46,126.74,14.97,AHI Himawari-9
2023,4,5,46.46,126.78,6.96,AHI Himawari-9
2023,4,5,46.46,126.8,6.96,AHI Himawari-9
2023,4,5,46.46,129.7,3.24,AHI Himawari-9
2023,4,5,46.46,129.74,5.01,AHI Himawari-9
2023,4,5,46.46,129.76,8.9,AHI Himawari-9
2023,4,5,46.46,129.78,8.9,AHI Himawari-9
2023,4,5,46.46,129.8,75.53,AHI Himawari-9
2023,4,5,46.46,129.84,28.64,AHI Himawari-9
2023,4,5,46.46,129.86,12.04,AHI Himawari-9
2023,4,5,46.46,129.88,7.54,AHI Himawari-9
2023,4,5,46.46,129.9,13.23,AHI Himawari-9
2023,4,5,46.46,129.92,13.23,AHI Himawari-9
2023,4,5,46.46,129.94,82.32,AHI Himawari-9
2023,4,5,46.46,129.96,68.95,AHI Himawari-9
2023,4,5,46.46,130,5.08,AHI Himawari-9
2023,4,5,46.46,131.74,8.49,AHI Himawari-9
2023,4,5,46.46,131.76,15.72,AHI Himawari-9
2023,4,5,46.46,131.78,14.53,AHI Himawari-9
2023,4,5,46.46,131.8,14.53,AHI Himawari-9
2023,4,5,46.44,123.06,14.84,AHI Himawari-9
2023,4,5,46.44,126.7,22.33,AHI Himawari-9
2023,4,5,46.44,126.72,22.33,AHI Himawari-9
2023,4,5,46.44,126.74,15.01,AHI Himawari-9
2023,4,5,46.44,129.72,4.62,AHI Himawari-9
2023,4,5,46.44,129.76,16.21,AHI Himawari-9
2023,4,5,46.44,129.78,3.45,AHI Himawari-9
2023,4,5,46.44,129.8,37.65,AHI Himawari-9
2023,4,5,46.44,129.82,11.15,AHI Himawari-9
2023,4,5,46.44,129.84,11.15,AHI Himawari-9
2023,4,5,46.44,129.86,4.89,AHI Himawari-9
2023,4,5,46.44,129.88,4.07,AHI Himawari-9
2023,4,5,46.44,129.94,11.11,AHI Himawari-9
2023,4,5,46.44,131.74,8.52,AHI Himawari-9
2023,4,5,46.44,131.76,15.77,AHI Himawari-9
2023,4,5,46.44,131.78,15.77,AHI Himawari-9
2023,4,5,46.44,131.8,14.53,AHI Himawari-9
2023,4,5,46.44,132.16,49.21,AHI Himawari-9
2023,4,5,46.42,123.06,14.5,AHI Himawari-9
2023,4,5,46.42,123.08,14.5,AHI Himawari-9
2023,4,5,46.42,126.68,22.4,AHI Himawari-9
2023,4,5,46.42,126.7,22.4,AHI Himawari-9
2023,4,5,46.42,126.72,40.56,AHI Himawari-9
2023,4,5,46.42,126.74,8.45,AHI Himawari-9
2023,4,5,46.42,129.72,7.97,AHI Himawari-9
2023,4,5,46.42,129.74,52.94,AHI Himawari-9
2023,4,5,46.42,129.76,52.94,AHI Himawari-9
2023,4,5,46.42,129.78,13.58,AHI Himawari-9
2023,4,5,46.42,129.9,4.07,AHI Himawari-9
2023,4,5,46.42,129.92,5.2,AHI Himawari-9
2023,4,5,46.42,129.94,11.11,AHI Himawari-9
2023,4,5,46.42,129.96,11.11,AHI Himawari-9
2023,4,5,46.42,132.1,21.07,AHI Himawari-9
2023,4,5,46.42,132.12,74.04,AHI Himawari-9
2023,4,5,46.42,132.14,74.04,AHI Himawari-9
2023,4,5,46.42,132.16,60.5,AHI Himawari-9
2023,4,5,46.42,132.18,40.87,AHI Himawari-9
2023,4,5,46.42,132.2,40.87,AHI Himawari-9
2023,4,5,46.4,123.08,14.5,AHI Himawari-9
2023,4,5,46.4,125.36,23.46,AHI Himawari-9
2023,4,5,46.4,125.38,23.46,AHI Himawari-9
2023,4,5,46.4,126.6,7.11,AHI Himawari-9
2023,4,5,46.4,126.62,7.11,AHI Himawari-9
2023,4,5,46.4,126.68,22.4,AHI Himawari-9
2023,4,5,46.4,126.7,22.4,AHI Himawari-9
2023,4,5,46.4,126.72,40.56,AHI Himawari-9
2023,4,5,46.4,126.74,5.4,AHI Himawari-9
2023,4,5,46.4,126.76,8.45,AHI Himawari-9
2023,4,5,46.4,129.72,7.97,AHI Himawari-9
2023,4,5,46.4,129.74,7.97,AHI Himawari-9
2023,4,5,46.4,129.76,52.94,AHI Himawari-9
2023,4,5,46.4,129.78,13.34,AHI Himawari-9
2023,4,5,46.4,129.82,3.76,AHI Himawari-9
2023,4,5,46.4,132.12,21.07,AHI Himawari-9
2023,4,5,46.4,132.16,60.5,AHI Himawari-9
2023,4,5,46.4,132.18,40.77,AHI Himawari-9
2023,4,5,46.4,132.2,40.77,AHI Himawari-9
2023,4,5,46.38,126.6,7.08,AHI Himawari-9
2023,4,5,46.38,126.62,7.08,AHI Himawari-9
2023,4,5,46.38,126.64,8.21,AHI Himawari-9
2023,4,5,46.38,126.66,18.81,AHI Himawari-9
2023,4,5,46.38,126.68,18.81,AHI Himawari-9
2023,4,5,46.38,126.8,17.68,AHI Himawari-9
2023,4,5,46.38,126.82,17.68,AHI Himawari-9
2023,4,5,46.38,129.34,6.4,AHI Himawari-9
2023,4,5,46.38,129.62,10.47,AHI Himawari-9
2023,4,5,46.38,129.72,4.34,AHI Himawari-9
2023,4,5,46.38,129.74,4.34,AHI Himawari-9
2023,4,5,46.38,129.76,4.04,AHI Himawari-9
2023,4,5,46.38,129.82,3.69,AHI Himawari-9
2023,4,5,46.38,132.14,32.63,AHI Himawari-9
2023,4,5,46.38,132.16,76.85,AHI Himawari-9
2023,4,5,46.38,132.2,105.71,AHI Himawari-9
2023,4,5,46.38,132.22,47.26,AHI Himawari-9
2023,4,5,46.36,126.62,7.46,AHI Himawari-9
2023,4,5,46.36,126.64,7.93,AHI Himawari-9
2023,4,5,46.36,126.66,7.93,AHI Himawari-9
2023,4,5,46.36,129.62,21.61,AHI Himawari-9
2023,4,5,46.36,129.64,57.11,AHI Himawari-9
2023,4,5,46.36,129.66,57.11,AHI Himawari-9
2023,4,5,46.36,132.12,13.61,AHI Himawari-9
2023,4,5,46.36,132.14,16.79,AHI Himawari-9
2023,4,5,46.36,132.16,19.97,AHI Himawari-9
2023,4,5,46.36,132.18,76.85,AHI Himawari-9
2023,4,5,46.34,126.62,7.46,AHI Himawari-9
2023,4,5,46.34,126.64,7.93,AHI Himawari-9
2023,4,5,46.34,126.66,7.93,AHI Himawari-9
2023,4,5,46.34,127.92,24.08,AHI Himawari-9
2023,4,5,46.34,129.42,5.06,AHI Himawari-9
2023,4,5,46.34,129.62,21.61,AHI Himawari-9
2023,4,5,46.34,129.64,21.61,AHI Himawari-9
2023,4,5,46.34,129.66,57.11,AHI Himawari-9
2023,4,5,46.34,129.86,17.48,AHI Himawari-9
2023,4,5,46.34,132.12,13.61,AHI Himawari-9
2023,4,5,46.34,132.14,16.79,AHI Himawari-9
2023,4,5,46.34,132.16,16.79,AHI Himawari-9
2023,4,5,46.34,132.2,21.31,AHI Himawari-9
2023,4,5,46.32,132.1,57.11,AHI Himawari-9
2023,4,5,46.32,132.12,78.45,AHI Himawari-9
2023,4,5,46.32,132.28,79.31,AHI Himawari-9
2023,4,5,46.32,132.3,79.31,AHI Himawari-9
2023,4,5,46.32,132.32,121.17,AHI Himawari-9
2023,4,5,46.32,132.34,54.21,AHI Himawari-9
2023,4,5,46.3,127.88,10.4,AHI Himawari-9
2023,4,5,46.3,127.9,10.4,AHI Himawari-9
2023,4,5,46.3,129.66,4.1,AHI Himawari-9
2023,4,5,46.3,129.68,4.1,AHI Himawari-9
2023,4,5,46.3,132.1,57.11,AHI Himawari-9
2023,4,5,46.3,132.26,98.63,AHI Himawari-9
2023,4,5,46.3,132.28,79.31,AHI Himawari-9
2023,4,5,46.3,132.32,121.14,AHI Himawari-9
2023,4,5,46.3,132.34,54.21,AHI Himawari-9
2023,4,5,46.3,132.36,54.21,AHI Himawari-9
2023,4,5,46.28,123.64,5.45,AHI Himawari-9
2023,4,5,46.28,129.66,5.04,AHI Himawari-9
2023,4,5,46.28,129.7,4.84,AHI Himawari-9
2023,4,5,46.28,132.1,189.54,AHI Himawari-9
2023,4,5,46.28,132.12,170.37,AHI Himawari-9
2023,4,5,46.28,132.14,170.37,AHI Himawari-9
2023,4,5,46.28,132.16,8.37,AHI Himawari-9
2023,4,5,46.28,132.26,40.1,AHI Himawari-9
2023,4,5,46.28,132.28,40.1,AHI Himawari-9
2023,4,5,46.28,132.3,77.42,AHI Himawari-9
2023,4,5,46.28,132.32,71.52,AHI Himawari-9
2023,4,5,46.26,132.12,32.1,AHI Himawari-9
2023,4,5,46.26,132.26,45.96,AHI Himawari-9
2023,4,5,46.26,132.28,45.96,AHI Himawari-9
2023,4,5,46.26,132.3,46.27,AHI Himawari-9
2023,4,5,46.26,132.32,17.7,AHI Himawari-9
2023,4,5,46.26,132.34,17.7,AHI Himawari-9
2023,4,5,46.24,128,9.4,AHI Himawari-9
2023,4,5,46.24,132.1,35.29,AHI Himawari-9
2023,4,5,46.24,132.28,45.96,AHI Himawari-9
2023,4,5,46.24,132.3,46.27,AHI Himawari-9
2023,4,5,46.18,124.7,14.89,AHI Himawari-9
2023,4,5,46.16,124.7,14.89,AHI Himawari-9
2023,4,5,46.16,125.02,57.69,AHI Himawari-9
2023,4,5,46.14,125.06,81.7,AHI Himawari-9
2023,4,5,46.12,125.06,81.94,AHI Himawari-9
2023,4,5,46.1,124.4,16.55,AHI Himawari-9
2023,4,5,46,122.76,256.25,AHI Himawari-9
2023,4,5,45.98,122.78,90.44,AHI Himawari-9
2023,4,5,45.9,122.52,2.28,AHI Himawari-9
2023,4,5,45.9,122.54,2.28,AHI Himawari-9
2023,4,5,45.86,125.4,6.83,AHI Himawari-9
2023,4,5,45.84,125.4,7.21,AHI Himawari-9
2023,4,5,45.84,125.42,7.21,AHI Himawari-9
2023,4,5,45.82,125.4,7.21,AHI Himawari-9
2023,4,5,45.8,125.52,1.56,AHI Himawari-9
2023,4,5,45.8,125.54,1.56,AHI Himawari-9
2023,4,5,45.78,125.54,1.56,AHI Himawari-9
2023,4,5,45.66,123.06,2.25,AHI Himawari-9
2023,4,5,45.66,124.72,5.33,AHI Himawari-9
2023,4,5,45.64,122.84,4.34,AHI Himawari-9
2023,4,5,45.64,123.06,2.26,AHI Himawari-9
2023,4,5,45.58,122.62,6.18,AHI Himawari-9
2023,4,5,45.58,122.64,6.28,AHI Himawari-9
2023,4,5,45.58,122.66,6.28,AHI Himawari-9
2023,4,5,45.58,122.84,3.02,AHI Himawari-9
2023,4,5,45.56,122.62,6.18,AHI Himawari-9
2023,4,5,45.56,122.64,6.18,AHI Himawari-9
2023,4,5,45.56,122.66,6.28,AHI Himawari-9
2023,4,5,45.52,123.28,8.85,AHI Himawari-9
2023,4,5,45.5,123.28,8.85,AHI Himawari-9
2023,4,5,45.4,125.4,12.77,AHI Himawari-9
2023,4,5,45.38,125.26,24.53,AHI Himawari-9
2023,4,5,45.38,125.28,24.53,AHI Himawari-9
2023,4,5,45.38,125.4,12.77,AHI Himawari-9
2023,4,5,45.38,125.42,12.77,AHI Himawari-9
2023,4,5,45.36,125.28,24.53,AHI Himawari-9
2023,4,5,45.36,125.36,5.5,AHI Himawari-9
2023,4,5,45.36,125.38,6.06,AHI Himawari-9
2023,4,5,45.36,125.4,6.06,AHI Himawari-9
2023,4,5,45.34,125.24,47.75,AHI Himawari-9
2023,4,5,45.34,125.26,47.64,AHI Himawari-9
2023,4,5,45.34,125.28,40.96,AHI Himawari-9
2023,4,5,45.34,125.42,12.28,AHI Himawari-9
2023,4,5,45.32,125.26,47.78,AHI Himawari-9
2023,4,5,45.32,125.28,41.08,AHI Himawari-9
2023,4,5,45.32,125.3,41.08,AHI Himawari-9
2023,4,5,45.32,125.36,3.39,AHI Himawari-9
2023,4,5,45.32,125.38,3.39,AHI Himawari-9
2023,4,5,45.32,125.42,12.32,AHI Himawari-9
2023,4,5,45.32,125.44,12.32,AHI Himawari-9
2023,4,5,45.3,125.34,163.26,AHI Himawari-9
2023,4,5,45.3,125.36,163.26,AHI Himawari-9
2023,4,5,45.3,125.4,21.99,AHI Himawari-9
2023,4,5,45.3,125.42,91.68,AHI Himawari-9
2023,4,5,45.3,125.44,91.68,AHI Himawari-9
2023,4,5,45.3,125.46,94.86,AHI Himawari-9
2023,4,5,45.3,125.5,16.44,AHI Himawari-9
2023,4,5,45.28,125.46,12.32,AHI Himawari-9
2023,4,5,45.28,125.48,12.32,AHI Himawari-9
2023,4,5,45.28,125.5,16.44,AHI Himawari-9
2023,4,5,45.24,123.36,9.77,AHI Himawari-9
2023,4,5,45.24,127.7,14.1,AHI Himawari-9
2023,4,5,45.22,125.06,10.96,AHI Himawari-9
2023,4,5,45.22,125.1,92.1,AHI Himawari-9
2023,4,5,45.22,125.12,24.71,AHI Himawari-9
2023,4,5,45.22,125.14,14.9,AHI Himawari-9
2023,4,5,45.22,125.16,14.9,AHI Himawari-9
2023,4,5,45.22,125.18,8.62,AHI Himawari-9
2023,4,5,45.22,125.2,7.4,AHI Himawari-9
2023,4,5,45.2,125.1,165.22,AHI Himawari-9
2023,4,5,45.2,125.12,190.83,AHI Himawari-9
2023,4,5,45.2,125.14,190.83,AHI Himawari-9
2023,4,5,45.2,125.16,157.29,AHI Himawari-9
2023,4,5,45.2,125.18,8.62,AHI Himawari-9
2023,4,5,45.2,125.2,7.4,AHI Himawari-9
2023,4,5,45.18,125.1,165.22,AHI Himawari-9
2023,4,5,45.18,125.12,190.8,AHI Himawari-9
2023,4,5,45.18,125.14,190.8,AHI Himawari-9
2023,4,5,45.18,125.16,157.29,AHI Himawari-9
2023,4,5,45.16,123.46,8.05,AHI Himawari-9
2023,4,5,45.16,125.02,19.25,AHI Himawari-9
2023,4,5,45.16,125.04,19.25,AHI Himawari-9
2023,4,5,45.16,125.06,40.53,AHI Himawari-9
2023,4,5,45.16,125.08,29.47,AHI Himawari-9
2023,4,5,45.16,125.1,62.58,AHI Himawari-9
2023,4,5,45.16,125.12,62.58,AHI Himawari-9
2023,4,5,45.16,125.14,55.37,AHI Himawari-9
2023,4,5,45.16,125.16,46.94,AHI Himawari-9
2023,4,5,45.16,125.18,46.94,AHI Himawari-9
2023,4,5,45.16,125.2,14.63,AHI Himawari-9
2023,4,5,45.14,125.06,54.67,AHI Himawari-9
2023,4,5,45.14,125.12,62.58,AHI Himawari-9
2023,4,5,45.14,125.14,55.37,AHI Himawari-9
2023,4,5,45.14,125.16,46.94,AHI Himawari-9
2023,4,5,45.14,125.18,46.94,AHI Himawari-9
2023,4,5,45.14,125.2,14.63,AHI Himawari-9
2023,4,5,45.12,125.06,54.67,AHI Himawari-9
2023,4,5,45.12,125.08,54.67,AHI Himawari-9
2023,4,5,45.12,125.12,15.75,AHI Himawari-9
2023,4,5,45.02,126.32,7.35,AHI Himawari-9
2023,4,5,45.02,126.34,7.35,AHI Himawari-9
2023,4,5,45.02,126.56,3.5,AHI Himawari-9
2023,4,5,45,126.22,7.98,AHI Himawari-9
2023,4,5,45,126.3,21.03,AHI Himawari-9
2023,4,5,45,126.32,21.03,AHI Himawari-9
2023,4,5,45,126.34,7.14,AHI Himawari-9
2023,4,5,45,126.56,3.5,AHI Himawari-9
2023,4,5,44.98,126.22,8,AHI Himawari-9
2023,4,5,44.98,126.32,21.1,AHI Himawari-9
2023,4,5,44.98,126.34,7.16,AHI Himawari-9
2023,4,5,44.96,126.54,8.56,AHI Himawari-9
2023,4,5,44.94,126.54,8.56,AHI Himawari-9
2023,4,5,44.94,126.56,8.56,AHI Himawari-9
2023,4,5,44.94,126.76,9.76,AHI Himawari-9
2023,4,5,44.94,126.78,9.76,AHI Himawari-9
2023,4,5,44.92,122.96,11.16,AHI Himawari-9
2023,4,5,44.92,126.78,7.9,AHI Himawari-9
2023,4,5,44.9,126.78,7.9,AHI Himawari-9
2023,4,5,44.84,121.28,2.77,AHI Himawari-9
2023,4,5,44.84,121.3,2.77,AHI Himawari-9
2023,4,5,44.82,121.3,2.78,AHI Himawari-9
2023,4,5,44.8,120.58,5.1,AHI Himawari-9
2023,4,5,44.8,125.64,1.83,AHI Himawari-9
2023,4,5,44.78,126.9,6.72,AHI Himawari-9
2023,4,5,44.74,126.34,5.84,AHI Himawari-9
2023,4,5,44.74,126.36,7.92,AHI Himawari-9
2023,4,5,44.64,124.54,7.48,AHI Himawari-9
2023,4,5,44.6,124.04,6.32,AHI Himawari-9
2023,4,5,44.58,121.28,4.8,AHI Himawari-9
2023,4,5,44.58,125.96,3.11,AHI Himawari-9
2023,4,5,44.58,125.98,3.42,AHI Himawari-9
2023,4,5,44.56,125.96,3.11,AHI Himawari-9
2023,4,5,44.56,125.98,3.42,AHI Himawari-9
2023,4,5,44.5,126.36,5.2,AHI Himawari-9
2023,4,5,44.5,126.38,5.2,AHI Himawari-9
2023,4,5,44.48,126.36,5.2,AHI Himawari-9
2023,4,5,44.48,126.38,5.2,AHI Himawari-9
2023,4,5,44.48,126.9,3.26,AHI Himawari-9
2023,4,5,44.46,126.38,9.49,AHI Himawari-9
2023,4,5,44.46,126.58,10.66,AHI Himawari-9
2023,4,5,44.46,126.88,37.52,AHI Himawari-9
2023,4,5,44.42,125.08,4.53,AHI Himawari-9
2023,4,5,44.42,125.1,4.53,AHI Himawari-9
2023,4,5,44.42,126.34,5.2,AHI Himawari-9
2023,4,5,44.42,126.86,10.9,AHI Himawari-9
2023,4,5,44.42,126.88,9.7,AHI Himawari-9
2023,4,5,44.4,125.96,2.97,AHI Himawari-9
2023,4,5,44.38,125.96,2.97,AHI Himawari-9
2023,4,5,44.36,126.66,2.87,AHI Himawari-9
2023,4,5,44.32,124.68,10.61,AHI Himawari-9
2023,4,5,44.32,125.5,4.26,AHI Himawari-9
2023,4,5,44.32,125.52,4.26,AHI Himawari-9
2023,4,5,44.28,125.7,4.58,AHI Himawari-9
2023,4,5,44.28,125.72,4.58,AHI Himawari-9
2023,4,5,44.26,125.44,4.26,AHI Himawari-9
2023,4,5,44.26,125.46,8.77,AHI Himawari-9
2023,4,5,44.26,125.48,8.77,AHI Himawari-9
2023,4,5,44.26,126.34,26.41,AHI Himawari-9
2023,4,5,44.26,126.36,25.2,AHI Himawari-9
2023,4,5,44.22,125.62,12.18,AHI Himawari-9
2023,4,5,44.22,125.68,4.22,AHI Himawari-9
2023,4,5,44.18,126.34,9.05,AHI Himawari-9
2023,4,5,44.16,125.68,7.69,AHI Himawari-9
2023,4,5,44.16,125.7,7.69,AHI Himawari-9
2023,4,5,44.14,125.5,2.06,AHI Himawari-9
2023,4,5,44.12,125.5,2.06,AHI Himawari-9
2023,4,5,44.12,125.52,2.06,AHI Himawari-9
2023,4,5,44.06,125.92,8.51,AHI Himawari-9
2023,4,5,43.94,120.86,6.78,AHI Himawari-9
2023,4,5,43.86,121.54,7,AHI Himawari-9
2023,4,5,43.84,125.56,12.35,AHI Himawari-9
2023,4,5,43.84,125.68,12.82,AHI Himawari-9
2023,4,5,43.84,126.28,10.02,AHI Himawari-9
2023,4,5,43.82,125.56,12.35,AHI Himawari-9
2023,4,5,43.82,125.58,12.35,AHI Himawari-9
2023,4,5,43.82,126.28,6.77,AHI Himawari-9
2023,4,5,43.8,126.26,4.08,AHI Himawari-9
2023,4,5,43.8,126.28,6.77,AHI Himawari-9
2023,4,5,43.8,126.3,6.77,AHI Himawari-9
2023,4,5,43.7,124.28,3.94,AHI Himawari-9
2023,4,5,43.7,124.3,3.94,AHI Himawari-9
2023,4,5,43.68,124.14,13.39,AHI Himawari-9
2023,4,5,43.68,124.2,6.62,AHI Himawari-9
2023,4,5,43.62,122.22,4.06,AHI Himawari-9
2023,4,5,43.62,124.06,4.09,AHI Himawari-9
2023,4,5,43.62,124.08,4.09,AHI Himawari-9
2023,4,5,43.22,124.64,3,AHI Himawari-9
2023,4,5,42.86,120.64,3.63,AHI Himawari-9
2023,4,5,42.74,119.7,11.98,AHI Himawari-9
2023,4,5,42.7,119.66,13.69,AHI Himawari-9
2023,4,5,42.26,120.3,3.56,AHI Himawari-9
2023,4,5,42.24,120.28,7.56,AHI Himawari-9
2023,4,5,42.24,120.32,3.56,AHI Himawari-9
2023,4,5,41.84,119.28,5.13,AHI Himawari-9
2023,4,5,41.84,119.3,3.06,AHI Himawari-9
2023,4,5,41.84,119.32,3.06,AHI Himawari-9
2023,4,5,41.84,119.34,2.77,AHI Himawari-9
2023,4,5,41.2,123,6.3,AHI Himawari-9
2023,4,5,41.1,117.68,9.61,AHI Himawari-9
2023,4,5,40.98,122.12,4.08,AHI Himawari-9
2023,4,5,40.66,87.82,2.03,AHI Himawari-9
2023,4,5,40.1,118.76,4.32,AHI Himawari-9
2023,4,5,39.66,118.92,6.95,AHI Himawari-9
2023,4,5,38.96,110.46,3.27,AHI Himawari-9
2023,4,5,38.56,117.42,47.18,AHI Himawari-9
2023,4,5,38.5,102.22,10.24,AHI Himawari-9
2023,4,5,38.4,112.88,7.14,AHI Himawari-9
2023,4,5,37.1,119.06,15.76,AHI Himawari-9
2023,4,5,36.46,119.52,8.62,AHI Himawari-9
2023,4,5,36.4,111.98,2.79,AHI Himawari-9
2023,4,5,35.84,114.04,16.84,AHI Himawari-9
2023,4,5,35.6,119.22,2.02,AHI Himawari-9
2023,4,5,35.52,116.16,17.09,AHI Himawari-9
2023,4,5,35.5,115.86,5.66,AHI Himawari-9
2023,4,5,35.26,115.08,5.43,AHI Himawari-9
2023,4,5,35.1,119.26,3.82,AHI Himawari-9
2023,4,5,35.08,115.34,13.4,AHI Himawari-9
2023,4,5,34.96,118.98,9.91,AHI Himawari-9
2023,4,5,34.84,115.3,2.48,AHI Himawari-9
2023,4,5,34.8,116.5,22.91,AHI Himawari-9
